Date,Open,High,Low,Close,Adj Close,Volume
2016-06-17,75.190002,75.190002,74.309998,74.660004,71.286499,216200
2016-06-20,75.199997,75.449997,75.050003,75.099998,71.706589,159600
2016-06-21,75.070000,75.199997,74.989998,75.040001,71.852135,139500
2016-06-22,75.120003,75.190002,74.830002,74.860001,71.679802,159200
2016-06-23,75.279999,75.540001,75.080002,75.540001,72.330910,223400
2016-06-24,73.769997,74.910004,73.320000,73.940002,70.798866,309600
2016-06-27,73.510002,73.690002,73.150002,73.589996,70.463730,337200
2016-06-28,74.129997,74.519997,73.900002,74.489998,71.325500,277000
2016-06-29,74.910004,75.389999,74.910004,75.339996,72.139397,423300
2016-06-30,75.470001,76.400002,75.449997,76.400002,73.154373,295100
2016-07-01,76.489998,76.720001,76.449997,76.470001,73.221382,178600
2016-07-05,76.419998,76.809998,76.419998,76.720001,73.460770,209000
2016-07-06,76.480003,77.199997,76.449997,77.190002,73.910820,324600
2016-07-07,77.160004,77.169998,76.559998,76.779999,73.518234,352700
2016-07-08,77.199997,77.709999,76.940002,77.699997,74.399132,282000
2016-07-11,77.839996,78.029999,77.660004,77.860001,74.552345,403800
2016-07-12,77.970001,78.040001,77.680000,77.680000,74.379982,340600
2016-07-13,77.870003,77.940002,77.709999,77.800003,74.494896,243300
2016-07-14,77.970001,78.120003,77.779999,77.940002,74.628944,178100
2016-07-15,78.129997,78.169998,77.669998,77.849998,74.542763,425900
2016-07-18,77.970001,78.050003,77.830002,78.019997,74.705536,330500
2016-07-19,77.830002,78.199997,77.800003,78.199997,74.877876,226800
2016-07-20,78.379997,78.449997,78.220001,78.339996,75.011932,219700
2016-07-21,78.330002,78.330002,77.790001,77.949997,74.638504,136500
2016-07-22,77.970001,78.489998,77.970001,78.489998,75.155563,225600
2016-07-25,78.449997,78.480003,78.050003,78.279999,74.954483,220300
2016-07-26,78.279999,78.339996,77.820000,78.029999,74.715111,138700
2016-07-27,78.160004,78.209999,77.459999,77.769997,74.466164,212500
2016-07-28,77.919998,78.230003,77.699997,78.139999,74.820435,97700
2016-07-29,78.279999,78.760002,78.209999,78.449997,75.117279,209200
2016-08-01,78.419998,78.750000,78.379997,78.570000,75.232170,190600
2016-08-02,78.550003,78.550003,77.989998,78.230003,74.906639,211100
2016-08-03,78.150002,78.239998,77.769997,77.919998,74.609787,155200
2016-08-04,77.989998,78.279999,77.910004,78.089996,74.772560,138500
2016-08-05,78.300003,78.389999,78.209999,78.339996,75.011932,337800
2016-08-08,78.400002,78.440002,78.050003,78.150002,74.830025,120300
2016-08-09,78.180000,78.620003,78.089996,78.349998,75.021507,400700
2016-08-10,78.410004,78.500000,78.309998,78.470001,75.136421,101600
2016-08-11,78.550003,78.750000,78.500000,78.709999,75.366234,164100
2016-08-12,78.620003,78.779999,78.540001,78.680000,75.337494,244600
2016-08-15,78.739998,78.739998,78.440002,78.459999,75.126854,131200
2016-08-16,78.300003,78.300003,77.669998,77.699997,74.399132,166600
2016-08-17,77.709999,77.970001,77.339996,77.959999,74.648087,187300
2016-08-18,77.900002,77.989998,77.800003,77.989998,74.676811,161200
2016-08-19,77.800003,77.849998,77.550003,77.730003,74.427879,275300
2016-08-22,77.730003,77.930000,77.599998,77.839996,74.533188,117900
2016-08-23,78.070000,78.169998,77.860001,77.879997,74.571487,166900
2016-08-24,77.830002,77.830002,77.290001,77.440002,74.150192,146700
2016-08-25,77.239998,77.599998,77.000000,77.400002,74.111893,176800
2016-08-26,77.459999,77.879997,76.849998,77.169998,73.891663,270600
2016-08-29,77.239998,77.690002,77.230003,77.669998,74.370407,145600
2016-08-30,77.629997,77.750000,77.169998,77.339996,74.054436,179800
2016-08-31,77.250000,77.320000,76.970001,77.279999,73.996979,260200
2016-09-01,77.309998,77.419998,77.050003,77.410004,74.121452,129400
2016-09-02,77.639999,78.000000,77.580002,77.820000,74.514030,237900
2016-09-06,77.989998,78.279999,77.860001,78.269997,74.944916,366600
2016-09-07,78.250000,78.250000,77.860001,78.059998,74.743843,199200
2016-09-08,77.949997,77.959999,77.610001,77.690002,74.389557,648600
2016-09-09,77.239998,77.239998,75.599998,75.610001,72.397934,245300
2016-09-12,75.349998,76.839996,75.260002,76.750000,73.489494,193000
2016-09-13,76.300003,76.330002,75.480003,75.680000,72.464966,151300
2016-09-14,75.709999,76.160004,75.559998,75.790001,72.570267,200600
2016-09-15,75.730003,76.629997,75.629997,76.500000,73.250107,177600
2016-09-16,76.389999,76.589996,76.110001,76.400002,73.154373,152500
2016-09-19,76.599998,76.839996,76.370003,76.510002,73.259682,91400
2016-09-20,76.750000,76.889999,76.529999,76.589996,73.336296,263900
2016-09-21,76.779999,77.720001,76.639999,77.669998,74.370407,213300
2016-09-22,77.980003,78.360001,77.980003,78.260002,74.935341,107800
2016-09-23,78.059998,78.099998,77.849998,77.910004,74.600227,218100
2016-09-26,77.389999,77.389999,77.099998,77.129997,74.131195,129700
2016-09-27,77.190002,77.800003,77.180000,77.629997,74.611763,80800
2016-09-28,77.690002,77.790001,77.349998,77.750000,74.727089,177600
2016-09-29,77.709999,77.800003,76.959999,77.099998,74.102356,187900
2016-09-30,77.349998,77.629997,77.190002,77.370003,74.361870,97800
2016-10-03,77.220001,77.220001,76.860001,77.089996,74.092751,312500
2016-10-04,77.160004,77.160004,76.070000,76.339996,73.371902,181900
2016-10-05,76.519997,76.650002,76.190002,76.290001,73.323845,95800
2016-10-06,76.220001,76.599998,76.070000,76.519997,73.544899,136600
2016-10-07,76.529999,76.610001,75.849998,76.220001,73.256577,90100
2016-10-10,76.459999,76.629997,76.459999,76.559998,73.583336,571600
2016-10-11,76.400002,76.400002,75.430000,75.610001,72.670296,375000
2016-10-12,75.650002,76.230003,75.650002,76.110001,73.150848,129800
2016-10-13,75.680000,76.230003,75.470001,76.029999,73.073959,193400
2016-10-14,76.260002,76.500000,75.949997,75.949997,72.997070,226800
2016-10-17,75.959999,76.040001,75.750000,75.809998,72.862503,140700
2016-10-18,76.269997,76.470001,76.050003,76.209999,73.246948,201700
2016-10-19,76.290001,76.309998,76.000000,76.169998,73.208519,154600
2016-10-20,76.129997,76.230003,75.900002,76.080002,73.122009,329900
2016-10-21,75.970001,76.160004,75.860001,76.139999,73.179680,124500
2016-10-24,76.389999,76.660004,76.389999,76.650002,73.669838,334100
2016-10-25,76.610001,76.750000,76.209999,76.220001,73.256577,282400
2016-10-26,76.000000,76.120003,75.650002,75.760002,72.814453,145300
2016-10-27,76.000000,76.050003,75.250000,75.269997,72.343513,164400
2016-10-28,75.239998,75.930000,75.239998,75.430000,72.497276,430100
2016-10-31,75.570000,75.949997,75.510002,75.870003,72.920189,206900
2016-11-01,75.949997,76.059998,74.790001,75.139999,72.218552,292800
2016-11-02,75.029999,75.139999,74.550003,74.620003,71.718788,189500
2016-11-03,74.500000,74.629997,74.120003,74.199997,71.315109,214700
2016-11-04,74.209999,74.540001,74.070000,74.120003,71.238228,170200
2016-11-07,74.989998,75.629997,74.930000,75.599998,72.660667,142500
2016-11-08,75.599998,76.379997,75.599998,76.150002,73.189301,177500
2016-11-09,75.320000,75.989998,75.000000,75.830002,72.881729,335000
2016-11-10,76.050003,76.050003,74.309998,74.860001,71.949455,742000
2016-11-11,74.870003,75.019997,74.540001,74.760002,71.853340,157300
2016-11-14,74.889999,74.889999,74.059998,74.150002,71.267059,396500
2016-11-15,74.370003,74.879997,74.309998,74.849998,71.939842,300600
2016-11-16,74.669998,75.070000,74.669998,75.070000,72.151276,224000
2016-11-17,75.150002,75.510002,75.089996,75.480003,72.545349,179700
2016-11-18,75.570000,75.620003,75.169998,75.269997,72.343513,212100
2016-11-21,75.360001,75.790001,75.360001,75.779999,72.833679,707700
2016-11-22,76.010002,76.160004,75.849998,76.040001,73.083565,253300
2016-11-23,75.879997,76.199997,75.750000,76.199997,73.237335,221300
2016-11-25,76.120003,76.370003,76.120003,76.330002,73.362297,52400
2016-11-28,76.250000,76.510002,76.250000,76.300003,73.333466,176200
2016-11-29,76.360001,76.760002,76.360001,76.599998,73.621803,228800
2016-11-30,76.480003,76.480003,75.419998,75.419998,72.487663,209100
2016-12-01,75.419998,75.419998,73.900002,74.000000,71.122879,360900
2016-12-02,74.099998,74.650002,74.010002,74.440002,71.545784,216900
2016-12-05,74.779999,75.050003,74.580002,74.989998,72.074387,362700
2016-12-06,75.110001,75.209999,74.959999,75.180000,72.257011,261500
2016-12-07,75.150002,76.220001,75.070000,76.160004,73.198914,133300
2016-12-08,76.169998,76.389999,76.040001,76.129997,73.170067,151300
2016-12-09,76.379997,76.379997,76.110001,76.349998,73.381500,432100
2016-12-12,76.139999,76.290001,75.949997,76.260002,73.295013,155900
2016-12-13,76.459999,77.160004,76.459999,76.889999,73.900528,193300
2016-12-14,76.980003,77.220001,76.330002,76.430000,73.458397,191300
2016-12-15,76.489998,77.000000,76.480003,76.820000,73.833237,204000
2016-12-16,76.980003,77.300003,76.440002,76.610001,73.631416,140200
2016-12-19,76.769997,77.070000,76.709999,76.870003,73.881302,289700
2016-12-20,77.129997,77.260002,77.000000,77.120003,74.121582,262500
2016-12-21,77.129997,77.139999,76.980003,77.029999,74.035088,421100
2016-12-22,76.680000,76.769997,76.400002,76.610001,74.006104,405000
2016-12-23,76.480003,76.750000,76.480003,76.750000,74.141342,177100
2016-12-27,76.779999,77.160004,76.779999,77.089996,74.469780,119000
2016-12-28,77.209999,77.209999,76.239998,76.300003,73.706635,106800
2016-12-29,76.250000,76.459999,76.160004,76.459999,73.861198,126900
2016-12-30,76.540001,76.599998,75.650002,75.860001,73.281593,224000
2017-01-03,76.129997,76.459999,75.730003,76.080002,73.494110,284100
2017-01-04,76.239998,76.660004,76.239998,76.529999,73.928818,215400
2017-01-05,76.540001,76.820000,76.389999,76.779999,74.170319,393500
2017-01-06,76.769997,77.370003,76.599998,77.220001,74.595360,248900
2017-01-09,77.250000,77.360001,77.080002,77.190002,74.566399,158100
2017-01-10,77.220001,77.400002,77.010002,77.150002,74.527733,182200
2017-01-11,77.220001,77.400002,76.910004,77.400002,74.769264,175300
2017-01-12,77.169998,77.330002,76.669998,77.309998,74.682297,168800
2017-01-13,77.349998,77.610001,77.099998,77.500000,74.865845,1059900
2017-01-17,77.440002,77.519997,77.110001,77.320000,74.691971,394900
2017-01-18,77.419998,77.610001,77.300003,77.550003,74.914139,451700
2017-01-19,77.550003,77.720001,77.279999,77.459999,74.827209,274300
2017-01-20,77.769997,78.010002,77.510002,77.620003,74.981766,260000
2017-01-23,77.470001,77.650002,77.150002,77.449997,74.817535,157400
2017-01-24,77.570000,78.190002,77.559998,78.080002,75.426147,337800
2017-01-25,78.410004,78.720001,78.339996,78.720001,76.044380,424600
2017-01-26,78.699997,78.709999,78.480003,78.610001,75.938118,458000
2017-01-27,78.769997,78.820000,78.599998,78.730003,76.054054,206100
2017-01-30,78.500000,78.599998,77.910004,78.250000,75.590363,125100
2017-01-31,78.029999,78.279999,77.889999,78.250000,75.590363,312100
2017-02-01,78.529999,78.529999,77.959999,78.430000,75.764236,551300
2017-02-02,78.239998,78.620003,78.059998,78.570000,75.899475,267200
2017-02-03,78.629997,78.980003,78.629997,78.889999,76.208595,153100
2017-02-06,78.889999,78.889999,78.650002,78.849998,76.169968,162000
2017-02-07,79.089996,79.190002,78.910004,79.089996,76.401794,345300
2017-02-08,79.029999,79.309998,78.940002,79.290001,76.595016,633900
2017-02-09,79.349998,79.580002,79.290001,79.440002,76.739906,246100
2017-02-10,79.570000,79.809998,79.430000,79.690002,76.981400,149600
2017-02-13,79.870003,79.980003,79.800003,79.930000,77.213257,177900
2017-02-14,79.809998,79.949997,79.580002,79.919998,77.203583,321900
2017-02-15,79.870003,80.370003,79.860001,80.300003,77.570679,355800
2017-02-16,80.330002,80.470001,80.110001,80.440002,77.705902,150600
2017-02-17,80.250000,80.540001,80.110001,80.540001,77.802521,108100
2017-02-21,80.660004,81.169998,80.660004,81.110001,78.353149,137000
2017-02-22,81.000000,81.199997,80.980003,81.190002,78.430435,154700
2017-02-23,81.269997,81.290001,80.620003,80.989998,78.237221,168100
2017-02-24,80.599998,81.180000,80.510002,81.160004,78.401451,108700
2017-02-27,81.160004,81.339996,81.019997,81.330002,78.565674,107400
2017-02-28,81.309998,81.400002,81.080002,81.220001,78.459419,393500
2017-03-01,81.610001,82.220001,81.570000,82.070000,79.280518,256600
2017-03-02,82.000000,82.000000,81.580002,81.580002,78.807167,431400
2017-03-03,81.599998,81.730003,81.400002,81.709999,78.932747,79100
2017-03-06,81.419998,81.660004,81.260002,81.559998,78.787842,226800
2017-03-07,81.389999,81.800003,81.389999,81.559998,78.787842,154400
2017-03-08,81.540001,81.779999,81.419998,81.529999,78.758865,192300
2017-03-09,81.489998,81.730003,81.349998,81.669998,78.894112,165100
2017-03-10,82.010002,82.160004,81.760002,82.160004,79.367470,227900
2017-03-13,82.160004,82.459999,82.129997,82.449997,79.647591,142300
2017-03-14,82.300003,82.320000,81.919998,82.150002,79.357811,140300
2017-03-15,82.279999,83.040001,82.209999,82.879997,80.062981,202900
2017-03-16,82.959999,82.970001,82.519997,82.669998,79.860123,126100
2017-03-17,82.870003,83.120003,82.800003,82.870003,80.053329,127100
2017-03-20,82.879997,83.089996,82.750000,82.910004,80.091965,196800
2017-03-21,83.070000,83.260002,81.879997,81.940002,79.154938,175900
2017-03-22,81.900002,82.430000,81.870003,82.370003,79.570320,158700
2017-03-23,82.230003,82.620003,82.099998,82.209999,79.415741,520400
2017-03-24,82.339996,82.519997,81.790001,82.150002,79.585289,136200
2017-03-27,81.500000,82.169998,81.370003,82.050003,79.488411,157800
2017-03-28,81.970001,82.510002,81.860001,82.379997,79.808121,103500
2017-03-29,82.260002,82.639999,82.139999,82.620003,80.040627,193400
2017-03-30,82.599998,82.830002,82.540001,82.650002,80.069679,294700
2017-03-31,82.620003,82.940002,82.559998,82.650002,80.069679,159300
2017-04-03,82.769997,82.839996,82.180000,82.650002,80.069679,529300
2017-04-04,82.379997,82.610001,82.300003,82.599998,80.021240,205700
2017-04-05,82.720001,83.260002,82.400002,82.489998,79.914688,196800
2017-04-06,82.559998,82.769997,82.349998,82.639999,80.059998,110600
2017-04-07,82.680000,82.860001,82.449997,82.610001,80.030930,102400
2017-04-10,82.709999,82.870003,82.440002,82.589996,80.011543,183700
2017-04-11,82.480003,82.540001,81.959999,82.500000,79.924362,127000
2017-04-12,82.449997,82.449997,82.070000,82.190002,79.624039,286400
2017-04-13,82.070000,82.379997,81.800003,81.800003,79.246216,186900
2017-04-17,81.970001,82.680000,81.970001,82.660004,80.079369,142100
2017-04-18,82.410004,82.739998,82.410004,82.610001,80.030930,1459700
2017-04-19,82.900002,83.080002,82.639999,82.739998,80.156876,381600
2017-04-20,82.910004,83.339996,82.650002,83.220001,80.621895,177300
2017-04-21,83.180000,83.300003,83.019997,83.199997,80.602501,156500
2017-04-24,83.919998,84.160004,83.800003,84.050003,81.425964,143200
2017-04-25,84.250000,84.620003,84.220001,84.529999,81.890991,241400
2017-04-26,84.589996,84.610001,84.209999,84.250000,81.619736,241600
2017-04-27,84.349998,84.790001,84.339996,84.650002,82.007248,181700
2017-04-28,85.010002,85.070000,84.610001,84.779999,82.133179,128100
2017-05-01,84.970001,85.309998,84.820000,85.220001,82.559448,297000
2017-05-02,85.260002,85.260002,84.940002,85.070000,82.414124,1341700
2017-05-03,84.970001,85.099998,84.639999,84.830002,82.181618,288300
2017-05-04,84.949997,85.040001,84.690002,84.970001,82.317261,1751200
2017-05-05,85.239998,85.419998,85.070000,85.410004,82.743515,167100
2017-05-08,85.489998,85.489998,85.150002,85.349998,82.685394,476400
2017-05-09,85.470001,85.570000,85.199997,85.320000,82.656319,1369300
2017-05-10,85.639999,85.940002,85.440002,85.930000,83.247292,246300
2017-05-11,85.690002,85.980003,85.430000,85.900002,83.218224,106300
2017-05-12,85.949997,86.050003,85.839996,86.050003,83.363541,896700
2017-05-15,86.230003,86.720001,86.059998,86.709999,84.002930,295200
2017-05-16,86.889999,86.889999,86.589996,86.849998,84.138565,150800
2017-05-17,86.199997,86.400002,85.190002,85.220001,82.559448,145300
2017-05-18,85.169998,86.110001,85.000000,85.849998,83.169777,286000
2017-05-19,86.190002,86.599998,85.970001,86.370003,83.673546,145300
2017-05-22,86.599998,87.180000,86.599998,87.160004,84.438881,150900
2017-05-23,87.360001,87.379997,87.129997,87.279999,84.555130,155100
2017-05-24,87.519997,87.760002,87.449997,87.730003,84.991096,317200
2017-05-25,88.050003,88.570000,87.889999,88.430000,85.669228,262200
2017-05-26,88.459999,88.570000,88.250000,88.570000,85.804863,148100
2017-05-30,88.519997,88.809998,88.510002,88.769997,85.998619,134200
2017-05-31,88.989998,89.059998,88.489998,88.820000,86.047066,120000
2017-06-01,89.019997,89.449997,88.739998,89.449997,86.657387,652000
2017-06-02,89.470001,90.120003,89.309998,89.919998,87.112709,366200
2017-06-05,89.989998,90.160004,89.720001,89.760002,86.957703,428400
2017-06-06,89.540001,89.849998,89.430000,89.540001,86.744576,714600
2017-06-07,89.820000,90.169998,89.730003,90.080002,87.267738,323500
2017-06-08,90.250000,90.519997,89.889999,90.379997,87.558350,260700
2017-06-09,90.690002,91.040001,88.620003,89.459999,86.667084,338500
2017-06-12,89.059998,89.239998,88.379997,89.169998,86.386131,2192200
2017-06-13,89.519997,89.930000,89.349998,89.910004,87.103020,300000
2017-06-14,89.910004,89.919998,89.190002,89.730003,86.928658,167000
2017-06-15,88.949997,89.639999,88.889999,89.559998,86.763969,143600
2017-06-16,89.650002,89.650002,89.169998,89.449997,86.657387,134700
2017-06-19,89.970001,90.830002,89.769997,90.790001,87.955559,162500
2017-06-20,90.610001,90.709999,89.980003,90.019997,87.209595,839900
2017-06-21,90.269997,90.320000,89.919998,90.059998,87.248344,237400
2017-06-22,89.980003,90.139999,89.720001,89.849998,87.044891,235700
2017-06-23,89.919998,89.989998,89.540001,89.690002,86.889900,107600
2017-06-26,90.050003,90.239998,89.300003,89.599998,86.802704,222700
2017-06-27,89.239998,89.519997,88.580002,88.580002,86.043098,173400
2017-06-28,89.019997,89.860001,88.989998,89.750000,87.179588,203600
2017-06-29,90.040001,90.040001,88.110001,88.919998,86.373360,355700
2017-06-30,89.349998,89.400002,88.779999,88.889999,86.344231,177800
2017-07-03,89.389999,89.500000,88.889999,88.889999,86.344231,80000
2017-07-05,89.150002,89.779999,89.000000,89.699997,87.131012,1277900
2017-07-06,89.260002,89.709999,88.919998,89.139999,86.587067,430100
2017-07-07,89.489998,90.220001,89.489998,90.010002,87.432137,228700
2017-07-10,89.980003,90.580002,89.849998,90.419998,87.830391,655900
2017-07-11,90.389999,90.610001,89.930000,90.379997,87.791550,447000
2017-07-12,90.809998,91.260002,90.800003,91.199997,88.588058,249600
2017-07-13,91.260002,91.510002,91.040001,91.300003,88.685196,216700
2017-07-14,91.190002,91.830002,90.970001,91.660004,89.034897,1932700
2017-07-17,91.690002,91.800003,91.440002,91.639999,89.015457,207500
2017-07-18,91.360001,91.570000,91.019997,91.570000,88.947472,315700
2017-07-19,91.809998,92.050003,91.709999,92.040001,89.404015,203100
2017-07-20,92.150002,92.440002,91.529999,91.949997,89.316589,167200
2017-07-21,91.709999,91.989998,91.639999,91.930000,89.297157,148500
2017-07-24,91.900002,92.040001,91.739998,91.980003,89.345718,326400
2017-07-25,92.349998,92.480003,92.139999,92.250000,89.607986,210200
2017-07-26,92.559998,92.690002,92.110001,92.269997,89.627419,285200
2017-07-27,92.589996,92.610001,90.959999,91.750000,89.122307,370000
2017-07-28,91.430000,91.860001,91.360001,91.760002,89.132027,439500
2017-07-31,92.260002,92.419998,91.870003,91.980003,89.345718,518700
2017-08-01,92.320000,92.559998,92.059998,92.260002,89.617706,356500
2017-08-02,92.339996,92.730003,91.820000,92.300003,89.656563,317600
2017-08-03,92.459999,92.459999,91.980003,92.190002,89.549721,275600
2017-08-04,92.489998,92.900002,92.480003,92.629997,89.977097,408700
2017-08-07,92.980003,93.110001,92.720001,93.089996,90.423927,483700
2017-08-08,93.180000,93.690002,92.760002,92.989998,90.326790,1063500
2017-08-09,92.690002,93.070000,92.349998,93.050003,90.385078,289800
2017-08-10,92.660004,92.699997,91.290001,91.349998,88.733772,358200
2017-08-11,91.559998,91.680000,91.190002,91.430000,88.811470,303400
2017-08-14,92.279999,93.040001,92.279999,92.930000,90.268509,292600
2017-08-15,93.360001,93.459999,92.809998,92.949997,90.287949,245800
2017-08-16,93.349998,93.419998,92.779999,93.099998,90.433647,322600
2017-08-17,92.860001,92.879997,91.290001,91.300003,88.685196,244600
2017-08-18,91.199997,91.900002,90.940002,91.290001,88.675491,292800
2017-08-21,91.300003,91.349998,90.669998,91.199997,88.588058,300600
2017-08-22,91.629997,92.680000,91.620003,92.599998,89.947960,359900
2017-08-23,92.459999,92.459999,92.050003,92.169998,89.530281,276300
2017-08-24,92.580002,92.580002,91.849998,92.059998,89.423424,253100
2017-08-25,92.470001,92.629997,91.989998,92.099998,89.462280,212000
2017-08-28,92.379997,92.379997,91.970001,92.169998,89.530281,152500
2017-08-29,91.940002,92.360001,91.370003,92.199997,89.559433,200400
2017-08-30,92.320000,92.940002,92.120003,92.820000,90.161659,270100
2017-08-31,93.279999,93.419998,93.000000,93.330002,90.657074,275600
2017-09-01,93.570000,93.739998,93.500000,93.570000,90.890182,379600
2017-09-05,93.180000,93.180000,91.949997,92.400002,89.753693,280900
2017-09-06,92.849998,92.870003,92.309998,92.680000,90.025681,631300
2017-09-07,92.849998,92.849998,91.980003,92.169998,89.530281,221100
2017-09-08,92.010002,92.480003,92.010002,92.209999,89.569138,194300
2017-09-11,92.980003,93.419998,92.980003,93.379997,90.705620,203200
2017-09-12,93.639999,93.930000,93.510002,93.830002,91.142738,185800
2017-09-13,93.699997,94.010002,93.589996,93.949997,91.259308,182800
2017-09-14,93.860001,94.169998,93.750000,93.820000,91.133026,274200
2017-09-15,93.839996,94.290001,93.669998,94.290001,91.589569,172500
2017-09-18,94.589996,95.129997,94.589996,94.919998,92.201523,281200
2017-09-19,95.110001,95.279999,94.809998,95.139999,92.415215,266400
2017-09-20,95.250000,95.250000,94.629997,95.120003,92.395790,236000
2017-09-21,95.250000,95.250000,94.550003,94.849998,92.133537,321800
2017-09-22,94.620003,94.930000,94.550003,94.889999,92.172379,129800
2017-09-25,94.730003,94.730003,93.580002,94.000000,91.307869,251600
2017-09-26,94.290001,94.290001,93.589996,93.760002,91.333199,429100
2017-09-27,94.500000,95.269997,94.300003,94.989998,92.531357,633200
2017-09-28,95.129997,95.129997,94.610001,95.089996,92.628769,179300
2017-09-29,95.290001,95.720001,95.089996,95.680000,93.203506,256000
2017-10-02,96.010002,96.120003,95.699997,96.070000,93.583412,337400
2017-10-03,96.440002,96.449997,96.110001,96.370003,93.875648,489100
2017-10-04,96.339996,96.470001,96.070000,96.400002,93.904869,272300
2017-10-05,96.790001,97.000000,96.449997,96.989998,94.479599,252700
2017-10-06,96.980003,97.089996,96.820000,97.089996,94.577011,278400
2017-10-09,97.300003,97.300003,96.750000,96.970001,94.460114,347800
2017-10-10,97.250000,97.290001,96.720001,97.150002,94.635460,206900
2017-10-11,97.279999,97.279999,96.860001,97.279999,94.762093,489100
2017-10-12,97.349998,97.360001,96.900002,96.989998,94.479599,581200
2017-10-13,97.260002,97.309998,96.779999,97.199997,94.684151,421600
2017-10-16,97.410004,97.739998,97.389999,97.739998,95.210182,219500
2017-10-17,97.919998,97.919998,97.680000,97.779999,95.249161,363300
2017-10-18,98.080002,98.220001,97.769997,98.029999,95.492668,401800
2017-10-19,97.910004,98.360001,97.339996,98.330002,95.784912,268000
2017-10-20,99.089996,99.449997,98.980003,99.349998,96.778511,364200
2017-10-23,99.699997,99.699997,99.050003,99.139999,96.573952,414400
2017-10-24,99.389999,99.800003,99.349998,99.709999,97.129196,326500
2017-10-25,99.680000,99.680000,98.400002,99.110001,96.544731,555100
2017-10-26,99.089996,99.589996,99.080002,99.290001,96.720070,433300
2017-10-27,99.660004,100.620003,99.660004,100.510002,97.908493,321200
2017-10-30,99.660004,100.620003,99.660004,100.230003,97.635735,323200
2017-10-31,100.709999,100.800003,100.400002,100.500000,97.898743,438000
2017-11-01,101.180000,101.180000,99.949997,100.269997,97.674706,472900
2017-11-02,100.400002,100.709999,99.900002,100.660004,98.054611,327800
2017-11-03,101.000000,101.150002,100.480003,101.150002,98.531929,720700
2017-11-06,101.199997,101.400002,101.050003,101.309998,98.687767,638100
2017-11-07,101.559998,101.620003,100.769997,101.019997,98.405296,767200
2017-11-08,101.029999,101.160004,100.599998,100.970001,98.356590,319600
2017-11-09,100.250000,100.580002,99.320000,100.199997,97.606506,511500
2017-11-10,100.309998,100.599998,100.230003,100.489998,97.889000,502900
2017-11-13,100.300003,100.860001,100.040001,100.739998,98.132530,452800
2017-11-14,100.440002,100.610001,100.050003,100.570000,97.966942,365600
2017-11-15,100.169998,100.510002,99.599998,100.230003,97.635735,343400
2017-11-16,100.900002,101.410004,100.739998,101.180000,98.561150,782000
2017-11-17,101.190002,101.190002,100.720001,100.809998,98.200722,369700
2017-11-20,101.070000,101.410004,100.940002,101.290001,98.668297,404200
2017-11-21,101.779999,102.099998,101.730003,102.050003,99.408630,499500
2017-11-22,102.120003,102.120003,101.580002,101.629997,98.999496,414800
2017-11-24,101.930000,101.930000,101.690002,101.820000,99.184570,200800
2017-11-27,101.820000,101.870003,101.470001,101.620003,98.989761,322300
2017-11-28,101.940002,102.919998,101.709999,102.860001,100.197662,491500
2017-11-29,103.099998,103.220001,101.900002,102.320000,99.671631,570400
2017-11-30,103.000000,103.750000,102.470001,103.309998,100.636002,568900
2017-12-01,103.430000,103.430000,100.910004,102.669998,100.012581,918200
2017-12-04,103.790001,103.870003,101.379997,101.379997,98.755966,680300
2017-12-05,101.839996,102.290001,101.129997,101.279999,98.658562,506300
2017-12-06,101.070000,101.709999,100.830002,101.510002,98.882591,269200
2017-12-07,101.559998,102.379997,101.400002,102.169998,99.525520,315100
2017-12-08,102.820000,102.919998,102.500000,102.760002,100.100258,338100
2017-12-11,102.889999,102.910004,102.550003,102.870003,100.207413,424300
2017-12-12,103.029999,103.209999,102.760002,102.949997,100.285339,298700
2017-12-13,103.260002,103.510002,102.839996,102.879997,100.217140,494700
2017-12-14,103.129997,103.410004,102.360001,102.360001,99.710609,288700
2017-12-15,103.080002,103.680000,102.739998,103.500000,100.821091,329700
2017-12-18,104.260002,104.400002,104.099998,104.309998,101.610130,448400
2017-12-19,104.550003,104.550003,103.800003,103.930000,101.239960,358000
2017-12-20,104.389999,104.500000,103.820000,103.910004,101.220490,391300
2017-12-21,104.120003,104.120003,103.470001,103.519997,101.140366,289100
2017-12-22,103.690002,103.690002,103.120003,103.500000,101.120827,239000
2017-12-26,103.339996,103.339996,102.970001,103.230003,100.857040,220300
2017-12-27,103.349998,103.599998,102.980003,103.500000,101.120827,923600
2017-12-28,103.809998,103.809998,103.580002,103.709999,101.326004,326700
2017-12-29,103.989998,104.169998,103.129997,103.129997,100.759331,414900
2018-01-02,103.860001,103.940002,103.459999,103.940002,101.550713,930700
2018-01-03,104.239998,105.070000,104.199997,104.980003,102.566818,1560300
2018-01-04,105.589996,106.040001,105.570000,105.860001,103.426567,973200
2018-01-05,106.089996,106.739998,105.870003,106.709999,104.257042,841900
2018-01-08,106.879997,107.150002,106.459999,107.010002,104.550140,1006400
2018-01-09,107.279999,107.660004,106.989998,107.410004,104.940956,660600
2018-01-10,107.099998,107.389999,106.559998,107.300003,104.833481,1212300
2018-01-11,107.680000,108.029999,107.400002,108.029999,105.546692,2537000
2018-01-12,108.400002,109.080002,108.209999,109.059998,106.553017,512100
2018-01-16,109.820000,110.180000,108.300003,108.820000,106.318527,1775500
